source_id,circular_id,observation_time_utc,mag_skyportal,mag_circular,mag_difference,band_skyportal,band_circular,bands_agree,instrument_skyportal,instrument_circular,match_status
GRB-250702_210643,40926,2025-07-02 22:05:46.999999812+00:00,17.96,,,ps1::open,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 22:19:43.999999959+00:00,18.13,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 22:31:51.999999153+00:00,17.8,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 22:44:00.999999196+00:00,18.02,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 22:59:11.000000068+00:00,18.3,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 23:17:29.000000256+00:00,18.8,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 23:29:38.000000307+00:00,19.0,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40926,2025-07-02 23:47:49.999999712+00:00,19.3,,,bessellr,,,GCN,,not_found
GRB-250702_210643,40933,2025-07-02 21:08:19.999999953+00:00,15.86,15.86,0.0,uvot::white,white,False,GCN,,family_order_match
GRB-250702_210643,40933,2025-07-02 21:11:51.999999849+00:00,15.04,15.04,0.0,uvot::u,u,False,GCN,,family_order_match
GRB-250702_210643,40933,2025-07-02 22:11:20.999999938+00:00,18.42,18.42,0.0,uvot::b,b,False,GCN,,family_order_match
GRB-250702_210643,40933,2025-07-02 22:45:07.000415706+00:00,18.39,18.39,0.0,uvot::v,v,False,GCN,,family_order_match
GRB-250702_210643,40933,2025-07-02 23:46:51.999999988+00:00,19.53,19.53,0.0,uvot::uvm2,m2,False,GCN,,family_order_match
GRB-250702_210643,40936,2025-07-03 17:25:09.999999888+00:00,20.72,20.72,0.0,bessellb,VT_B,False,GCN,,time_match
GRB-250702_210643,40936,2025-07-03 17:25:09.999999888+00:00,20.11,20.11,0.0,bessellr,VT_R,False,GCN,,time_match
GRB-250702_210643,40939,2025-07-03 21:15:51.000000393+00:00,21.06,,,sdssg,,,GCN,,not_found
GRB-250702_210643,40939,2025-07-03 21:15:51.000000393+00:00,20.77,,,sdssr,,,GCN,,not_found
GRB-250706_154831,40988,2025-07-06 15:50:56.999999840+00:00,19.2,,,uvot::u,,,GCN,,not_found
GRB-250706_154831,40990,2025-07-06 16:04:54.998399706+00:00,20.0,20.0,0.0,sdssr,r',False,GCN,,time_match
GRB-250706_154831,40990,2025-07-06 16:22:51.974399688+00:00,20.3,20.3,0.0,sdssg,g',False,GCN,,time_match
GRB-250706_154831,40990,2025-07-06 16:47:19.996800034+00:00,20.5,20.5,0.0,sdssr,r',False,GCN,,time_match
GRB-250706_154831,40998,2025-07-06 15:50:34.999584198+00:00,19.31,19.31,0.0,sdssi,i,False,GCN,,time_match
GRB-250706_154831,40998,2025-07-06 16:00:54.999935956+00:00,20.66,20.66,0.0,sdssg,g,False,GCN,,time_match
GRB-250706_154831,40998,2025-07-06 16:04:30.000287956+00:00,20.37,20.37,0.0,sdssr,r,False,GCN,,time_match
GRB-250706_154831,41001,2025-07-06 15:55:19.000000107+00:00,21.1,,,sdssz,,,GCN,,not_found
GRB-250706_154831,41001,2025-07-06 15:55:19.000000107+00:00,21.4,,,sdssr,,,GCN,,not_found
GRB-250706_154831,41002,2025-07-07 04:52:26.000000319+00:00,18.0,,,ps1::open,,,GCN,,not_found
GRB-250706_154831,41006,2025-07-07 06:51:06.999999664+00:00,19.8,19.8,0.0,sdssr,r,False,GCN,,family_order_match
GRB-250706_154831,41008,2025-07-06 15:52:29.999999582+00:00,19.5,,,uvot::u,,,GCN,,not_found
GRB-250706_154831,41008,2025-07-06 15:55:23.000000419+00:00,18.0,18.0,0.0,uvot::b,b,False,GCN,,family_order_match
GRB-250706_154831,41008,2025-07-06 15:55:49.000000209+00:00,19.9,19.9,0.0,uvot::uvw2,w2,False,GCN,,family_order_match
GRB-250706_154831,41008,2025-07-06 15:56:12.999999528+00:00,16.8,16.8,0.0,uvot::v,v,False,GCN,,family_order_match
GRB-250706_154831,41008,2025-07-06 15:56:30.000000361+00:00,17.9,17.9,0.0,uvot::uvm2,m2,False,GCN,,family_order_match
GRB-250706_154831,41008,2025-07-06 15:56:54.999999916+00:00,18.2,18.2,0.0,uvot::uvw1,w1,False,GCN,,family_order_match
GRB-250718_001403,41114,2025-07-18 00:14:38.000000307+00:00,19.0,,,ps1::open,,,GCN,,not_found
GRB-250718_001403,41116,2025-07-18 04:19:00.000000361+00:00,22.7,22.7,0.0,sdssi,i,False,GCN,,family_order_match
GRB-250725_015136,41157,2025-07-25 01:52:22.000223809+00:00,15.8,,,ps1::open,,,GCN,,not_found
GRB-250725_015136,41158,2025-07-25 02:27:11.000160190+00:00,19.33,,,bessellr,,,GCN,,not_found
GRB-250725_015136,41158,2025-07-25 02:27:11.000160190+00:00,22.3,,,bessellb,,,GCN,,not_found
GRB-250725_015136,41159,2025-07-25 01:53:26.999807758+00:00,15.7,,,gaia::g,,,GCN,,not_found
GRB-250725_015136,41160,2025-07-25 07:44:30.999999929+00:00,20.5,,,besselli,,,GCN,,not_found
GRB-250807_104608,41262,2025-08-07 10:59:39.000000330+00:00,17.98,,,uvot::white,,,GCN,,not_found
GRB-250807_154308,41268,2025-08-07 15:45:39.999999916+00:00,16.31,,,uvot::white,,,GCN,,not_found
GRB-250807_154308,41278,2025-08-08 03:36:00.000000129+00:00,20.4,20.4,0.0,standard::r,r,False,GCN,,family_order_match
GRB-250814_073500,41380,2025-08-14 08:51:58.999968025+00:00,21.693287296387883,,,bessellr,,,GCN,,not_found
GRB-250814_073500,41381,2025-08-15 00:00:00+00:00,23.3,23.3,0.0,sdssi,i,False,GCN,GTC,family_order_match
GRB-250814_073500,41382,2025-08-15 03:20:00.000095697+00:00,21.3,21.3,0.0,2massks,Ks,False,GCN,,family_order_match
GRB-250814_073500,41382,2025-08-15 04:00:00.000287706+00:00,21.72,21.72,0.0,2massj,J,False,GCN,,family_order_match
GRB-250814_073500,41387,2025-08-14 07:44:15.349632190+00:00,19.7,,,standard::i,,,GCN,,not_found
GRB-250814_073500,41387,2025-08-14 07:44:15.349632190+00:00,20.7,,,standard::r,,,GCN,,not_found
GRB-251126_191037,42844,2025-11-26 19:14:32.000004349+00:00,18.26,18.26,0.0,sdssr,r',False,GCN,,time_match
GRB-251126_191037,42849,2025-11-26 19:48:17.279999939+00:00,18.27,18.27,0.0,sdssi,i,False,GCN,,family_order_match
GRB-251126_191037,42855,2025-11-27 03:31:59.999999972+00:00,20.62,20.62,0.0,sdssr,r,False,COLIBRI-VIS,,family_order_match
GRB-251126_191037,42855,2025-11-27 03:31:59.999999972+00:00,19.86,19.86,0.0,sdssz,z,False,COLIBRI-VIS,,family_order_match
GRB-251126_191037,42856,2025-11-27 04:41:18.999999680+00:00,20.86,20.86,0.0,sdssr,r',False,GCN,,family_order_match
GRB-251126_191037,42857,2025-11-26 22:17:19.000000014+00:00,19.41,,,standard::i,,,GCN,,not_found
GRB-251126_191037,42858,2025-11-26 23:34:06.000000087+00:00,20.72,20.72,0.0,standard::r,r,False,GCN,,time_match
GRB-251126_191037,42859,2025-11-26 19:32:26.000000180+00:00,20.5,20.5,0.0,sdssg,g',False,GCN,,time_match
GRB-251126_191037,42859,2025-11-26 19:32:26.000000180+00:00,18.7,18.7,0.0,bessellr,Rc,False,GCN,,time_match
GRB-251126_191037,42859,2025-11-26 19:32:26.000000180+00:00,18.2,18.2,0.0,besselli,Ic,False,GCN,,time_match
GRB-251126_191037,42861,2025-11-26 20:35:10.999999567+00:00,19.99,19.99,0.0,standard::r,R,False,GCN,Mondy/AZT-33IK,time_match
GRB-251126_191037,42861,2025-11-26 20:45:11.999999868+00:00,19.84,19.84,0.0,standard::r,R,False,GCN,Mondy/AZT-33IK,time_match
GRB-251126_191037,42861,2025-11-26 21:01:11.999999858+00:00,19.89,19.89,0.0,standard::r,R,False,GCN,Mondy/AZT-33IK,time_match
GRB-251126_191037,42861,2025-11-26 21:31:39.000000089+00:00,19.81,19.81,0.0,bessellr,Rc,False,GCN,SAO/Zeiss-1000,time_match
GRB-251126_191037,42861,2025-11-26 21:58:22.000000137+00:00,19.95,19.95,0.0,bessellr,Rc,False,GCN,SAO/Zeiss-1000,time_match
GRB-251126_191037,42861,2025-11-27 01:14:01.999999849+00:00,20.63,20.63,0.0,bessellr,Rc,False,GCN,SAO/Zeiss-1000,time_match
GRB-251126_191037,42861,2025-11-27 01:57:56.000000142+00:00,20.62,20.62,0.0,bessellr,Rc,False,GCN,SAO/Zeiss-1000,time_match
GRB-251126_191037,42863,2025-11-26 19:13:16.999991221+00:00,20.0,20.0,0.0,uvot::white,white_FC,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 19:24:32.499996678+00:00,20.3,20.3,0.0,uvot::white,white,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 19:43:20.999997396+00:00,20.5,20.5,0.0,uvot::white,white,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 19:50:24.499991091+00:00,20.4,20.4,0.0,uvot::u,u_FC,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 20:04:38.999991247+00:00,18.7,18.7,0.0,uvot::v,v,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 20:25:34.499991472+00:00,19.4,19.4,0.0,uvot::b,b,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 20:44:54.499997984+00:00,18.32,18.32,0.0,uvot::uvw1,uvw1,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 20:57:24.499992882+00:00,18.0,18.0,0.0,uvot::uvm2,uvm2,False,GCN,,family_order_match
GRB-251126_191037,42863,2025-11-26 21:15:34.499989310+00:00,18.7,18.7,0.0,uvot::uvw2,uvw2,False,GCN,,family_order_match
GRB-251126_191037,42864,2025-11-27 18:10:19.000000107+00:00,21.62,,,standard::r,,,GCN,,not_found
GRB-251126_191037,42866,2025-11-27 22:37:35.999999725+00:00,22.14,,,standard::r,,,GCN,,not_found
GRB-251126_191037,42870,2025-11-27 20:20:21.999999831+00:00,22.02,22.02,0.0,bessellr,Rc,False,GCN,,time_match
GRB-251126_191037,42870,2025-11-27 23:30:59.999999981+00:00,22.24,22.24,0.0,bessellr,Rc,False,GCN,,time_match
GRB-251126_191037,42871,2025-11-26 22:58:00.000000445+00:00,20.1,,,sdssr,,,GCN,,not_found
GRB-251126_191037,42871,2025-11-27 00:37:59.999999888+00:00,21.9,,,sdssg,,,GCN,,not_found
GRB-251126_191037,42875,2025-11-27 16:32:42.000000146+00:00,21.393287296387882,21.2,0.1932872963878829,bessellr,R,False,GCN,TSHAO/Zeiss-1000,time_match
GRB-251126_191037,42875,2025-11-27 18:55:20.999999948+00:00,22.293287296387884,22.1,0.1932872963878829,bessellr,R,False,GCN,Mondy/AZT-33IK,time_match
GRB-251126_191037,42875,2025-11-27 20:09:59.000000042+00:00,22.09328729638788,21.9,0.1932872963878829,bessellr,R,False,GCN,AbAO/AS-32,time_match
GRB-251126_191037,42896,2025-11-28 22:35:56.000000235+00:00,23.15,23.15,0.0,bessellr,Rc,False,GCN,,time_match
GRB-251126_191037,42941,2025-11-27 20:30:59.999999981+00:00,22.87,,,bessellb,,,GCN,,not_found
GRB-251126_191037,42941,2025-11-27 20:30:59.999999981+00:00,21.64,,,bessellr,,,GCN,,not_found
GRB-251126_191037,42944,2025-11-30 00:19:42.999999936+00:00,24.493287296387884,24.3,0.1932872963878829,bessellr,Rc,False,GCN,,time_match
GRB-251230_012141,43258,2025-12-30 01:50:41.000000291+00:00,16.3,16.3,0.0,sdssr,r,False,GCN,,time_match
GRB-251230_012141,43260,2025-12-30 02:58:46.000127922+00:00,18.59328729638788,18.4,0.1932872963878829,bessellr,R,False,GCN,,family_order_match
GRB-251230_012141,43262,2025-12-30 02:11:53.999999894+00:00,17.2,17.2,0.0,sdssr,r,False,GCN,,family_order_match
GRB-251230_012141,43262,2025-12-30 02:28:47.000000331+00:00,17.64,17.64,0.0,sdssr,r,False,GCN,,family_order_match
GRB-260101_005630,4287,2026-01-01 02:13:40.000000157+00:00,18.05,,,sdssr,,,GCN,,not_found
GRB-260101_005630,4386,2026-01-01 01:55:12.999999751+00:00,17.67,,,sdssr,,,GCN,,not_found
GRB-260708A,45123,2026-07-08 22:42:34.272000120+00:00,17.804372865820085,,,ps1::open,,,GCN,,not_found
GRB-260708A,45140,2026-07-11 23:43:20.000000092+00:00,19.64,,,sdssg,,,GCN,,not_found
GRB-260708A,45140,2026-07-12 00:21:16.999999905+00:00,19.17,19.17,0.0,sdssi,i,False,GCN,,family_order_match
GRB-260708A,45140,2026-07-12 00:34:31.000000068+00:00,19.21,19.21,0.0,sdssr,r,False,GCN,,family_order_match
GRB-260714B,45172,2026-07-16 03:45:59.999616095+00:00,21.33,21.33,0.0,sdssz,z,False,GCN,,time_match
GRB-260714B,45172,2026-07-16 03:45:59.999616095+00:00,21.47,21.47,0.0,sdssr,r,False,GCN,,time_match
GRB240809,37123,2024-08-09 08:32:07.002239784+00:00,14.419999999999998,14.42,-1.7763568394002505e-15,uvot::white,white,False,UVOTXRT,,family_order_match
GRB240912,37487,2024-09-12 01:54:12.499775956+00:00,16.68,16.68,0.0,uvot::u,u (fc),False,GCN,,family_order_match
GRB240912,37487,2024-09-12 02:03:39.549888112+00:00,18.47,18.47,0.0,uvot::uvw2,uvw2,False,GCN,,family_order_match
GRB240912,37487,2024-09-12 02:04:03.499968181+00:00,17.77971435729657,17.78,-0.00028564270343167664,uvot::v,v,False,GCN,,family_order_match
GRB240912,37487,2024-09-12 02:04:52.999392285+00:00,17.76,17.76,0.0,uvot::uvw1,uvw1,False,GCN,,family_order_match
GRB240912,37487,2024-09-12 02:08:01.996799939+00:00,18.06,,,uvot::white,,,GCN,,not_found
GRB240912,37487,2024-09-12 02:34:28.499519723+00:00,19.08,19.08,0.0,uvot::b,b,False,GCN,,family_order_match
GRB240912,37487,2024-09-12 02:34:34.500000146+00:00,18.14,18.14,0.0,uvot::u,u,False,GCN,,family_order_match
GRB241026,37899,2024-10-26 23:10:00.000000278+00:00,20.233287296387882,20.04,0.1932872963878829,bessellr,R,False,GCN,,family_order_match
GRB241026,37900,2024-10-27 01:57:00.000000250+00:00,19.63,19.63,0.0,sdssr,r,False,COLIBRI-VIS,,family_order_match
GRB241026,37903,2024-10-27 02:22:31.999871801+00:00,19.59328729638788,,,ps1::open,,,GCN,,not_found
GRB241026,37913,2024-10-27 02:19:33.999999931+00:00,19.82,19.82,0.0,sdssr,r,False,GCN,,time_match
GRB241026,37915,2024-10-27 01:53:58.000000456+00:00,18.2,,,2massj,,,GCN,,not_found
GRB241026,37918,2024-10-27 15:32:21.001919723+00:00,20.8,20.8,0.0,sdssr,r',False,GCN,,time_match
GRB241026,37918,2024-10-27 17:39:54.002880155+00:00,20.5,20.5,0.0,sdssi,i',False,GCN,,time_match
GRB241026,37922,2024-10-27 18:39:29.999999554+00:00,21.43328729638788,23.7,-2.266712703612118,bessellr,R,False,GCN,BTA,family_order_match
GRB241026,37922,2024-10-27 19:10:29.999999953+00:00,21.423287296387883,-1000.0,1021.4232872963879,bessellr,R,False,GCN,,family_order_match
GRB241026,37947,2024-10-26 22:57:44.999712164+00:00,21.0,,,uvot::white,,,UVOTXRT,,not_found
GRB241026,37947,2024-10-26 23:00:33.000192112+00:00,20.2,,,uvot::u,,,UVOTXRT,,not_found
GRB241026,37947,2024-10-26 23:02:41.999711809+00:00,19.8,19.8,0.0,uvot::v,v,False,UVOTXRT,,family_order_match
GRB241026,37947,2024-10-26 23:02:48.999839809+00:00,20.6,20.6,0.0,uvot::b,b,False,UVOTXRT,,family_order_match
GRB241026,37947,2024-10-26 23:03:07.000416077+00:00,20.7,20.7,0.0,uvot::uvm2,m2,False,UVOTXRT,,family_order_match
GRB241026,37947,2024-10-26 23:03:32.000255965+00:00,20.7,20.7,0.0,uvot::uvw1,w1,False,UVOTXRT,,family_order_match
GRB241026,37947,2024-10-26 23:03:37.000223809+00:00,20.0,20.0,0.0,uvot::uvw2,w2,False,UVOTXRT,,family_order_match
GRB241026,37953,2024-10-28 23:19:59.999807982+00:00,21.793287296387884,,,bessellr,,,GCN,,not_found
GRB241026,37953,2024-10-29 18:09:59.999615965+00:00,23.143287296387882,22.95,0.1932872963878829,bessellr,R,False,GCN,,family_order_match
GRB241026,37969,2024-10-28 03:35:00.000384034+00:00,21.4,21.4,0.0,sdssr,r',False,GCN,,family_order_match
GRB241026,38028,2024-10-30 17:55:00.000192017+00:00,24.09328729638788,23.9,0.1932872963878829,bessellr,R,False,GCN,,family_order_match
GRB241026,38299,2024-10-27 22:49:52.000000155+00:00,20.693287296387883,20.5,0.1932872963878829,bessellr,R,False,GCN,,family_order_match
GRB241030,37974,2024-10-30 05:50:38.399999732+00:00,16.284311612155236,15.43,0.8543116121552359,uvot::white,white,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:55:06.239999879+00:00,13.971607900472492,12.96,1.011607900472491,uvot::u,u,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:57:24.480000155+00:00,13.847006613041906,13.96,-0.11299338695809524,uvot::b,b,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:57:50.400000129+00:00,14.654311612155237,13.8,0.8543116121552359,uvot::white,white,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:58:16.320000103+00:00,17.06715146152105,15.34,1.72715146152105,uvot::uvw2,w2,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:58:42.240000077+00:00,13.709714357296567,13.71,-0.000285642703433453,uvot::v,v,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:58:59.520000267+00:00,16.25097123571111,14.57,1.6809712357111088,uvot::uvm2,m2,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 05:59:25.440000241+00:00,15.598618409686884,14.09,1.5086184096868838,uvot::uvw1,w1,False,UVOTXRT,,family_order_match
GRB241030,37974,2024-10-30 06:00:43.200000164+00:00,15.044311612155235,14.19,0.8543116121552359,uvot::white,white,False,UVOTXRT,,family_order_match
GRB241127,38365,2024-11-27 21:51:19.999999563+00:00,17.04,17.04,0.0,uvot::white,white,False,UVOTXRT,,family_order_match
GRB241127,38365,2024-11-28 02:17:35.000000399+00:00,19.81,19.81,0.0,uvot::white,white,False,UVOTXRT,,family_order_match
GRB250114,38927,2025-01-14 07:35:34.999999730+00:00,21.204311612155237,,,uvot::white,,,UVOTXRT,,not_found
GRB250114,38929,2025-01-14 07:47:37.999999631+00:00,20.393287296387882,,,bessellr,,,TRT,,not_found
GRB250114,38929,2025-01-14 07:47:38.399999982+00:00,20.2,,,bessellr,,,GCN,,not_found
GRB250219A,39382,2025-02-20 05:19:00.000191887+00:00,23.53,23.53,0.0,sdssi,i,False,COLIBRI-VIS,,time_match
GRB250221A,39395,2025-02-21 03:36:09.999935827+00:00,16.5,,,bessellv,,,GCN,,not_found
GRB250221A,39396,2025-02-21 03:40:17.000255706+00:00,17.82,,,uvot::u,,,UVOTXRT,,not_found
GRB250221A,39397,2025-02-21 03:35:55.999679844+00:00,17.04,17.04,0.0,sdssi,i,False,COLIBRI-VIS,,time_match
GRB250221A,39406,2025-02-21 03:35:47.000256086+00:00,16.5,16.5,0.0,sdssr,r,False,GCN,,family_order_match
GRB250221A,39406,2025-02-21 03:36:09.999935827+00:00,15.004372865820086,,,ps1::open,,,GCN,,not_found
GRB250221A,39409,2025-02-21 03:36:24.000191818+00:00,17.1,17.1,0.0,uvot::v,v,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 03:36:44.000063844+00:00,17.52,17.52,0.0,uvot::white,white,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 03:40:17.000255706+00:00,17.78,17.78,0.0,uvot::u,u,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 03:44:32.000351784+00:00,18.7,18.7,0.0,uvot::b,b,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 03:44:57.000192293+00:00,18.41,18.41,0.0,uvot::white,white,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 04:46:56.000064+00:00,18.7,18.7,0.0,uvot::uvw2,w2,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 04:49:20.999999827+00:00,18.8,18.8,0.0,uvot::v,v,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 04:52:46.000416129+00:00,18.6,18.6,0.0,uvot::uvm2,m2,False,UVOTXRT,,family_order_match
GRB250221A,39409,2025-02-21 04:56:10.999968051+00:00,19.0,19.0,0.0,uvot::uvw1,w1,False,UVOTXRT,,family_order_match
GRB250221A,39410,2025-02-21 15:53:37.000320138+00:00,19.7,,,besselli,,,GCN,,not_found
GRB250221A,39412,2025-02-21 11:55:52.000031922+00:00,21.57,21.57,0.0,sdssg,g,False,GCN,,time_match
GRB250221A,39412,2025-02-21 11:55:52.999680120+00:00,22.2,22.2,0.0,sdssu,u,False,GCN,,time_match
GRB250221A,39412,2025-02-21 12:05:53.999808034+00:00,22.61,22.61,0.0,bessellv,v,False,GCN,,time_match
GRB250221A,39412,2025-02-21 12:05:53.999808034+00:00,20.87,20.87,0.0,sdssr,r,False,GCN,,time_match
GRB250221A,39413,2025-02-21 20:38:48.999839930+00:00,22.0,22.0,0.0,sdssr,r,False,TNOT,,family_order_match
GRB250221A,39422,2025-02-21 15:25:09.000191818+00:00,20.9,20.9,0.0,sdssr,r',False,GCN,,time_match
GRB250221A,39424,2025-02-21 12:25:51.999744216+00:00,20.3,20.3,0.0,bessellr,R,False,GCN,,time_match
GRB250221A,39425,2025-02-22 02:12:15.359616112+00:00,21.91,21.91,0.0,bessellb,B,False,GCN,,family_order_match
GRB250221A,39425,2025-02-22 02:17:32.780255974+00:00,20.85,20.85,0.0,sdssr,r,False,GCN,,family_order_match
GRB250221A,39426,2025-02-22 12:29:44.000159913+00:00,19.95,19.95,0.0,bessellr,R,False,GCN,,time_match
GRB250221A,39427,2025-02-22 15:01:45.000191766+00:00,20.5,20.5,0.0,sdssr,r',False,GCN,,time_match
GRB250221A,39446,2025-02-23 13:05:48.480000207+00:00,20.46,20.46,0.0,sdssr,r,False,TNOT,,family_order_match
GRB250226A,39486,2025-02-26 06:56:44.999807732+00:00,17.7,,,sdssr,,,GCN,,not_found
GRB250226A,39487,2025-02-26 08:27:05.999999976+00:00,19.17,19.17,0.0,sdssr,r,False,GCN,,family_order_match
GRB250226A,39488,2025-02-26 08:35:31.000000467+00:00,19.05,19.05,0.0,sdssi,i,False,GCN,,family_order_match
GRB250226A,39489,2025-02-26 09:23:00.000000101+00:00,19.0,,,sdssi,,,GCN,,not_found
GRB250226A,39489,2025-02-26 09:23:00.000000101+00:00,19.3,,,sdssz,,,GCN,,not_found
GRB250226A,39509,2025-02-26 19:33:36.000000198+00:00,21.1,21.1,0.0,sdssg,g,False,GCN,LOT,time_match
GRB250226A,39509,2025-02-26 19:49:26.400000077+00:00,21.73,21.73,0.0,sdssr,r,False,GCN,LOT,time_match
GRB250226A,39511,2025-02-26 17:59:41.999999562+00:00,22.6,22.6,0.0,sdssu,u,False,GCN,,time_match
GRB250226A,39511,2025-02-26 17:59:41.999999562+00:00,22.2,22.2,0.0,sdssg,g,False,GCN,,time_match
GRB250226A,39511,2025-02-26 18:17:11.000000235+00:00,23.0,23.0,0.0,bessellv,v,False,GCN,,time_match
GRB250226A,39511,2025-02-26 18:17:11.000000235+00:00,21.2,21.2,0.0,sdssr,r,False,GCN,,time_match
GRB250226A,39514,2025-02-27 03:01:57.000288233+00:00,21.56,,,gaia::grp,,,VT,,not_found
GRB250226A,39514,2025-02-27 03:01:57.000288233+00:00,22.58,,,gaia::gbp,,,VT,,not_found
GRB250226A,39515,2025-02-26 17:04:55.000416181+00:00,21.19,21.19,0.0,bessellr,R,False,Xinglong-2.16m,,time_match
GRB250226A,39515,2025-02-26 18:05:21.000191965+00:00,21.68,21.68,0.0,besselli,I,False,Xinglong-2.16m,,time_match
GRB250226A,39524,2025-02-27 01:28:38.999999922+00:00,21.22,,,sdssi,,,GCN,,not_found
GRB250226A,39524,2025-02-27 01:28:40.000000157+00:00,21.44,,,sdssr,,,GCN,,not_found
GRB250226A,39730,2025-02-28 23:27:50.999904259+00:00,22.293287296387884,,,bessellr,,,GCN,,not_found
GRB250226A,39730,2025-03-01 20:06:19.000223965+00:00,23.993287296387884,,,bessellr,,,GCN,,not_found
GRB250226A,39796,2025-02-27 10:39:44.999711784+00:00,22.393287296387882,,,ps1::open,,,GCN,,not_found
GRB250309B,39639,2025-03-09 07:56:30.000000157+00:00,18.48,,,ztfr,,,ZTF,,not_found
GRB250309B,39643,2025-03-09 22:28:06.000383853+00:00,20.38,20.38,0.0,sdssg,g',False,GCN,,time_match
GRB250309B,39643,2025-03-09 22:31:45.999839956+00:00,20.12,20.12,0.0,sdssr,r',False,GCN,,time_match
GRB250309B,39643,2025-03-09 22:35:16.000224112+00:00,19.87,19.87,0.0,sdssi,i',False,GCN,,time_match
GRB250309B,39645,2025-03-09 21:58:17.000256086+00:00,19.52,,,bessellr,,,GCN,,not_found
GRB250309B,39645,2025-03-09 23:52:03.000288311+00:00,19.66,,,bessellr,,,GCN,,not_found
GRB250309B,39646,2025-03-10 01:46:53.471999861+00:00,20.47,,,sdssg,,,GCN,,not_found
GRB250309B,39646,2025-03-10 01:50:59.712000241+00:00,20.3,,,sdssr,,,GCN,,not_found
GRB250309B,39646,2025-03-10 01:55:04.224000034+00:00,20.07,,,sdssi,,,GCN,,not_found
GRB250309B,39646,2025-03-10 01:59:08.735999827+00:00,19.44,,,sdssz,,,GCN,,not_found
GRB250309B,39654,2025-03-09 09:44:15.936000172+00:00,17.88,17.88,0.0,sdssi,,False,GCN,,time_match
GRB250309B,39654,2025-03-09 09:46:24.671999749+00:00,17.87,17.87,0.0,sdssi,,False,GCN,,time_match
GRB250309B,39658,2025-03-10 22:30:26.820288043+00:00,20.65,20.65,0.0,bessellr,R,False,GCN,,family_order_match
GRB250309B,39661,2025-03-10 07:01:04.260287930+00:00,20.2,,,sdssr,,,GCN,,not_found
GRB250309B,39661,2025-03-10 07:01:04.260287930+00:00,20.72,,,bessellb,,,GCN,,not_found
GRB250309B,39679,2025-03-10 20:25:18.999839809+00:00,20.36,,,bessellr,,,GCN,,not_found
GRB250316A,39747,2025-03-16 08:59:56.999999924+00:00,17.3,,,ps1::open,,,GCN,,not_found
GRB250316A,39760,2025-03-17 00:17:40.999999706+00:00,19.7,,,bessellr,,,GCN,,not_found
GRB250316A,39762,2025-03-16 15:03:17.000000156+00:00,22.53,22.53,0.0,uvot::white,white,False,UVOTXRT,,family_order_match
GRB250317B,39752,2025-03-17 02:22:08.000000094+00:00,21.0,,,bessellr,,,GCN,,not_found
GRB250317B,39754,2025-03-17 04:21:00.000000129+00:00,18.18,18.18,0.0,sdssr,r,False,COLIBRI-VIS,,time_match
GRB250317B,39757,2025-03-17 07:26:01.000000078+00:00,19.27,,,sdssr,,,GCN,,not_found
GRB250317B,39766,2025-03-17 02:12:08.000000029+00:00,18.0,,,ps1::open,,,GCN,,not_found
GRB250317B,39767,2025-03-17 21:56:40.999999790+00:00,21.87,21.87,0.0,sdssr,r,False,GCN,,family_order_match
GRB250317B,39769,2025-03-18 00:16:22.000000100+00:00,21.72,,,sdssr,,,GTC/OSIRIS,,not_found
GRB250317B,39770,2025-03-17 22:43:23.999999977+00:00,21.7,21.7,0.0,sdssr,r,False,GCN,,family_order_match
GRB250317B,39772,2025-03-17 15:41:48.999999986+00:00,20.94,20.88,0.060000000000002274,bessellr,R,False,GCN,,time_match
